date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-06-02,6,2,100.10368679095913,1559.5490113056835,15.579336399091888,1.1096850828195617,3.7172365934543254,0.7701050157341321,True
2023-06-03,6,3,100.09048680622969,1417.071195440746,14.157900922033946,1.1149684323281508,3.7455409606787478,0.7706066705822394,True
2023-06-04,6,4,100.10331658837822,2227.5652451435585,22.25266176048131,1.620654475063282,3.190934072218082,0.6631768366854679,True
2023-06-05,6,5,100.02031239883465,1719.501210536183,17.191520095234345,1.275956871578231,3.528113436256385,0.7344008747129774,True
2023-06-06,6,6,100.07682418597773,1844.7705468644476,18.433544048482382,1.2967046143806638,3.4613980125953003,0.7274744333951472,True
2023-06-07,6,7,100.08784206088413,1776.361937914578,17.748029144578865,1.3324116569599997,3.4143179250557774,0.719299017578716,True
2023-06-08,6,8,100.40476243190841,199.13684550013002,1.983340637205121,0.08089474372687547,4.888313732309262,0.9837207989729175,True
2023-06-09,6,9,100.04698286764805,2239.0908373769544,22.380393423148433,1.675429714335759,3.0981483761873703,0.6490201516422347,True
2023-06-10,6,10,100.02199478116785,606.5355736409646,6.064021968047803,0.44745830516995044,4.4997524264253075,0.90955341717864,True
2023-06-11,6,11,100.00701139163672,633.4442523260636,6.333998421825019,0.4653686367691193,4.480800006060527,0.9059133098011621,True
2023-06-12,6,12,100.02862525709733,299.1252038906743,2.9903960303548254,0.18768428863097258,4.754846108960076,0.962026679952753,True
2023-06-13,6,13,100.05794949374786,513.8913423569398,5.1359371739778705,0.3628614064257937,4.602635168361722,0.9269234403930042,True
2023-06-14,6,14,100.00550754459229,76.59254788546419,0.7658832974905077,0.03538579250887697,4.914174171277294,0.9928507195048085,True
2023-06-15,6,15,101.25308056309305,0.0,0.0,0.0,5.029700791747221,1.0,True
2023-06-16,6,16,100.06193769247304,688.6658478771567,6.8823956816994585,0.5524664144930259,4.465446758951878,0.8899011610211369,True
2023-06-17,6,17,100.00183341952193,620.772998148537,6.207616169838666,0.4536441802147964,4.542073328447332,0.9091933882513935,True
2023-06-18,6,18,100.07041815157498,245.9043891853663,2.4573134971105954,0.18159840848577277,4.8076480349367055,0.9636020367915116,True
