date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-06-29,6,29,200.27992179057807,6701.3562524553345,33.45995041611101,5.0387442082059355,5.251755178801359,0.5103498850048215,True
2023-06-30,6,30,200.07697752218962,8298.590101342874,41.4769865284601,6.110690667644549,4.182444746712776,0.4063334036078953,True
2023-07-01,7,1,200.15678111376266,8079.684465812359,40.36677858653276,6.127176435993556,4.285888052791788,0.4115875837903051,True
2023-07-02,7,2,200.12316505890783,10562.652003993964,52.78075629517834,7.287268941895919,3.0292526750334012,0.2936312051207672,True
2023-07-03,7,3,200.01757964656196,11010.729163921254,55.04880712674154,7.4287759113352,2.84917856966272,0.27721260829967054,True
2023-07-04,7,4,200.39379551955454,6759.010214979629,33.728640138062964,5.353100169908082,5.004399756396964,0.4831667672704723,True
2023-07-05,7,5,200.32281476539848,7492.971285363824,37.40448283007092,5.69345986543816,4.569663588385333,0.44525076687866594,True
2023-07-06,7,6,200.208908646445,6884.218819202991,34.385177291785965,5.133512180922329,5.054049382573854,0.49610000892494227,True
2023-07-07,7,7,200.28096142795147,7283.13005288055,36.364565063766996,5.273473103115668,4.936273463787646,0.48348638542992284,True
2023-07-08,7,8,200.30491564339292,6312.602619051824,31.514966064488824,4.82947960927384,5.364715518972293,0.5262519945402762,True
2023-07-09,7,9,200.07772677943746,6390.034804816016,31.937761927194874,4.734129171597775,5.390276461205663,0.5324042375130619,True
2023-07-10,7,10,200.11869210670514,6770.713188426262,33.83348710282423,5.20120536962254,5.049362655640308,0.4925934487919103,True
2023-07-11,7,11,200.10869265514378,7766.273554379653,38.81027581227377,5.746957682109988,4.501655606105022,0.4392453378333167,True
2023-07-12,7,12,200.30986573751395,8380.331569300799,41.836838831904494,6.164384294963806,4.17084325553205,0.4035560160774539,True
2023-07-13,7,13,200.0333747257572,6415.4492224977075,32.07189415912816,4.913988865423928,5.297250951585424,0.5187666773589568,True
2023-07-14,7,14,200.10346282096276,6159.606217885546,30.782107071263876,4.752804037689482,5.448901664655237,0.5341167275000771,True
2023-07-15,7,15,200.03547377412963,5811.241192099837,29.05105320800054,4.52136423054419,5.6770290589877295,0.5566591616754849,True
2023-07-16,7,16,200.01385160465819,5946.950481641252,29.732693180649452,4.663703163927764,5.657544236564242,0.5481453953225219,True
2023-07-17,7,17,200.23911369674863,5999.599559020245,29.962175961816907,4.704276313978124,5.524968478120131,0.5401149928866676,True
2023-07-18,7,18,200.00041361937775,6309.210849066176,31.545989005169165,4.827128821365596,5.468428825909688,0.5311445006921899,True
2023-07-19,7,19,200.0314934018927,6092.682503785443,30.458616291707365,4.7365880586782705,5.462722579512337,0.5355972352736814,True
2023-07-20,7,20,200.02645699256652,6421.069791442356,32.101102464065434,4.844496946523897,5.361763554826716,0.5253406528392239,True
2023-07-21,7,21,200.0338460973425,6052.278152275594,30.256270477998875,4.711904150504189,5.502068665619063,0.5386805667755235,True
2023-07-22,7,22,200.16096068555225,6028.131443217368,30.11641941850693,4.7133537202233935,5.507569565675144,0.5388524511551469,True
2023-07-23,7,23,200.1179449072186,5785.917283649833,28.912535986377325,4.465091242381216,5.715616260860618,0.5614164103074958,True
2023-07-24,7,24,200.072108567172,6173.056259150528,30.854157050471592,4.661099033425487,5.535685155432245,0.5428853894428027,True
2023-07-25,7,25,200.51490321821294,6658.478790414719,33.20690224790196,5.200220592904158,5.103398810974726,0.49530156452144447,True
2023-07-26,7,26,200.12226094361822,6439.525785245973,32.17795838844847,4.879510762974031,5.339420275431079,0.5225028190682862,True
2023-07-27,7,27,200.1767199519186,6741.453985668304,33.677512486404844,5.059419129730221,5.143453104847115,0.504118152868371,True
