time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
20201003:1800,37.54,9.6,0.0,0.0,0.0,379.6,2.9,204.0,97382.0
20201003:1900,36.37,10.05,0.0,0.0,0.0,385.8,4.0,192.0,97470.0
20201003:2000,35.1,12.15,0.0,0.0,0.0,381.0,5.31,190.0,97547.0
20201003:2100,34.13,15.25,0.0,0.0,0.0,381.0,6.41,191.0,97605.0
20201003:2200,33.36,19.2,0.0,0.0,0.0,376.2,7.1,194.0,97596.0
20201003:2300,32.57,22.1,0.0,0.0,0.0,373.4,7.1,197.0,97596.0
20201004:0000,31.73,23.5,0.0,0.0,0.0,372.0,6.76,201.0,97605.0
20201004:0100,30.86,24.7,0.0,0.0,0.0,369.45,6.34,204.0,97663.0
20201004:0200,29.94,26.2,0.0,0.0,0.0,368.0,6.07,204.0,97663.0
20201004:0300,28.96,27.85,0.0,0.0,0.0,365.6,5.52,203.0,97693.0
20201004:0400,27.96,29.6,0.0,0.0,0.0,364.0,4.76,205.0,97722.0
20201004:0500,26.97,31.35,0.0,0.0,0.0,361.0,4.07,206.0,97789.0
20201004:0600,26.05,33.0,0.0,0.0,0.0,362.8,3.59,199.0,97867.0
20201004:0700,26.43,33.1,211.0,431.08,97.0,356.8,3.72,186.0,97925.0
20201004:0800,28.94,28.6,445.0,664.07,134.0,363.4,3.93,187.0,98032.0
20201004:0900,31.34,24.65,636.0,732.32,169.0,367.8,4.41,195.0,98071.0
20201004:1000,33.39,20.85,789.0,800.23,180.0,375.6,4.21,203.0,98090.0
20201004:1100,35.15,17.15,878.0,842.25,179.0,383.6,3.66,212.0,98071.0
20201004:1200,36.67,14.0,886.0,831.28,188.0,391.05,3.24,228.0,98022.0
20201004:1300,37.83,11.7,844.0,876.38,152.0,395.45,3.52,247.0,97974.0
20201004:1400,38.54,10.45,690.0,742.14,183.0,394.65,4.14,259.0,97916.0
20201004:1500,38.75,9.95,517.0,708.91,143.0,393.25,4.41,262.0,97886.0
20201004:1600,38.59,9.85,293.0,539.82,113.0,390.25,4.41,262.0,97867.0
20201004:1700,38.04,10.15,71.0,228.05,45.0,384.6,4.0,261.0,97886.0
20201004:1800,36.63,11.1,0.0,0.0,0.0,380.4,2.69,263.0,97906.0
20201004:1900,35.44,12.3,0.0,0.0,0.0,376.0,1.93,253.0,97935.0
20201004:2000,33.9,15.0,0.0,0.0,0.0,373.6,1.24,206.0,98012.0
20201004:2100,32.08,16.15,0.0,0.0,0.0,372.2,2.07,152.0,98051.0
20201004:2200,31.17,16.25,0.0,0.0,0.0,371.4,3.17,142.0,98032.0
20201004:2300,29.96,17.4,0.0,0.0,0.0,370.0,3.52,141.0,98071.0
20201005:0000,28.86,18.55,0.0,0.0,0.0,368.4,3.52,151.0,98100.0
20201005:0100,27.82,19.85,0.0,0.0,0.0,369.05,3.17,180.0,98090.0
20201005:0200,26.55,21.7,0.0,0.0,0.0,361.8,3.24,224.0,98090.0
20201005:0300,25.16,24.45,0.0,0.0,0.0,359.6,2.9,254.0,98090.0
20201005:0400,23.94,27.55,0.0,0.0,0.0,355.6,2.28,285.0,98100.0
20201005:0500,23.14,29.9,0.0,0.0,0.0,351.6,2.21,308.0,98129.0
20201005:0600,23.25,30.1,0.0,0.0,0.0,350.6,1.79,314.0,98168.0
20201005:0700,24.18,28.85,200.0,377.56,101.0,349.6,1.24,294.0,98216.0
20201005:0800,25.97,26.35,435.0,639.71,137.0,353.8,1.45,308.0,98284.0
20201005:0900,29.58,20.55,631.0,735.53,164.0,361.0,2.28,309.0,98352.0
20201005:1000,32.04,16.85,744.0,675.53,232.0,370.0,2.76,304.0,98342.0
20201005:1100,33.85,14.7,853.0,785.24,204.0,378.4,3.03,293.0,98342.0
20201005:1200,35.34,12.9,855.0,759.62,220.0,385.4,3.45,272.0,98265.0
20201005:1300,36.67,11.9,805.0,772.64,198.0,390.0,4.28,257.0,98158.0
20201005:1400,37.61,11.85,664.0,676.03,205.0,393.25,4.97,256.0,98100.0
20201005:1500,38.09,12.25,494.0,632.59,163.0,394.8,5.45,260.0,98080.0
20201005:1600,38.08,12.95,283.0,516.6,113.0,395.65,5.72,263.0,98051.0
20201005:1700,37.61,13.65,65.0,191.47,44.0,393.0,5.45,266.0,98080.0
20201005:1800,36.25,14.8,0.0,0.0,0.0,388.0,3.86,268.0,98100.0
20201005:1900,35.07,15.3,0.0,0.0,0.0,382.6,3.45,274.0,98129.0
20201005:2000,33.73,16.15,0.0,0.0,0.0,376.8,3.1,283.0,98197.0
20201005:2100,32.3,16.8,0.0,0.0,0.0,370.8,3.17,297.0,98226.0
20201005:2200,30.87,17.05,0.0,0.0,0.0,364.8,3.31,307.0,98284.0
20201005:2300,29.39,17.35,0.0,0.0,0.0,358.6,3.17,313.0,98274.0
20201006:0000,27.84,18.1,0.0,0.0,0.0,351.0,2.97,315.0,98303.0
20201006:0100,26.34,19.15,0.0,0.0,0.0,345.65,2.9,316.0,98303.0
20201006:0200,24.98,20.2,0.0,0.0,0.0,340.8,2.97,322.0,98274.0
20201006:0300,23.72,21.35,0.0,0.0,0.0,337.6,3.17,332.0,98284.0
20201006:0400,22.5,22.7,0.0,0.0,0.0,334.8,3.1,336.0,98284.0
20201006:0500,21.44,24.1,0.0,0.0,0.0,332.6,2.97,336.0,98323.0
20201006:0600,20.62,25.5,0.0,0.0,0.0,331.2,3.31,349.0,98352.0
20201006:0700,21.19,28.95,201.0,384.7,101.0,333.4,2.97,30.0,98410.0
20201006:0800,24.9,23.7,435.0,632.41,142.0,337.8,3.66,42.0,98468.0
20201006:0900,28.64,19.45,610.0,642.32,204.0,346.6,4.41,54.0,98517.0
20201006:1000,31.72,16.55,773.0,760.49,199.0,358.0,4.55,62.0,98526.0
20201006:1100,34.28,14.35,851.0,769.11,218.0,368.6,4.41,67.0,98478.0
20201006:1200,35.96,13.0,858.0,758.25,227.0,378.0,4.21,63.0,98420.0
20201006:1300,36.95,12.15,785.0,699.83,238.0,383.8,4.0,54.0,98313.0
20201006:1400,37.53,11.6,650.0,623.91,229.0,386.6,3.93,48.0,98265.0
20201006:1500,37.74,11.35,500.0,659.04,158.0,386.8,4.07,43.0,98206.0
20201006:1600,37.58,11.35,294.0,594.35,101.0,384.8,4.41,39.0,98206.0
20201006:1700,36.97,11.6,68.0,265.71,40.0,380.4,4.83,35.0,98206.0
20201006:1800,35.27,12.65,0.0,0.0,0.0,375.2,4.76,26.0,98245.0
20201006:1900,33.82,13.4,0.0,0.0,0.0,369.8,5.45,34.0,98294.0
20201006:2000,32.46,14.25,0.0,0.0,0.0,364.8,6.0,40.0,98371.0
20201006:2100,31.15,15.3,0.0,0.0,0.0,360.2,6.07,46.0,98420.0
20201006:2200,29.94,16.5,0.0,0.0,0.0,355.8,6.21,50.0,98439.0
20201006:2300,28.8,17.85,0.0,0.0,0.0,352.2,6.41,51.0,98458.0
20201007:0000,27.75,19.3,0.0,0.0,0.0,348.6,6.83,52.0,98497.0
20201007:0100,26.78,20.85,0.0,0.0,0.0,345.65,6.9,54.0,98458.0
20201007:0200,25.84,22.45,0.0,0.0,0.0,342.4,6.55,56.0,98468.0
20201007:0300,24.92,24.05,0.0,0.0,0.0,339.6,6.14,56.0,98439.0
20201007:0400,24.02,25.65,0.0,0.0,0.0,336.4,5.72,55.0,98468.0
20201007:0500,23.15,27.35,0.0,0.0,0.0,332.8,5.66,54.0,98497.0
20201007:0600,22.29,29.15,0.0,0.0,0.0,329.0,5.52,55.0,98526.0
20201007:0700,22.65,28.1,208.0,442.49,94.0,327.0,5.38,62.0,98594.0
20201007:0800,24.51,26.15,439.0,659.82,135.0,329.2,5.86,64.0,98672.0
20201007:0900,26.77,25.0,615.0,670.68,193.0,334.8,6.34,65.0,98730.0
20201007:1000,28.86,23.45,785.0,807.62,178.0,343.2,6.69,62.0,98720.0
20201007:1100,30.41,21.25,864.0,817.54,194.0,352.0,7.1,54.0,98711.0
20201007:1200,31.51,19.75,871.0,806.37,203.0,358.4,7.31,48.0,98614.0
20201007:1300,32.32,18.75,791.0,729.17,224.0,363.0,7.31,43.0,98536.0
20201007:1400,32.88,18.15,659.0,665.1,213.0,365.2,7.31,40.0,98449.0
20201007:1500,33.09,18.25,497.0,660.66,157.0,365.4,7.24,37.0,98391.0
20201007:1600,32.87,19.2,287.0,571.15,104.0,364.6,7.24,35.0,98381.0
20201007:1700,32.21,20.9,63.0,237.34,39.0,362.0,6.97,33.0,98381.0
20201007:1800,30.9,23.25,0.0,0.0,0.0,359.2,5.93,25.0,98420.0
20201007:1900,29.8,24.9,0.0,0.0,0.0,357.2,6.28,21.0,98449.0
20201007:2000,28.82,26.05,0.0,0.0,0.0,355.2,6.76,24.0,98517.0
20201007:2100,27.9,26.7,0.0,0.0,0.0,352.2,6.97,30.0,98536.0
20201007:2200,27.03,27.15,0.0,0.0,0.0,348.6,6.9,36.0,98546.0
20201007:2300,26.14,28.0,0.0,0.0,0.0,345.2,6.83,42.0,98575.0
20201008:0000,25.3,29.2,0.0,0.0,0.0,341.0,6.76,48.0,98575.0
20201008:0100,24.47,30.75,0.0,0.0,0.0,337.85,6.69,51.0,98575.0
20201008:0200,23.65,32.45,0.0,0.0,0.0,334.4,6.55,51.0,98575.0
20201008:0300,22.81,34.4,0.0,0.0,0.0,330.6,6.34,50.0,98546.0
20201008:0400,21.99,36.35,0.0,0.0,0.0,326.0,6.14,48.0,98555.0
20201008:0500,21.21,38.4,0.0,0.0,0.0,322.0,6.07,47.0,98594.0
20201008:0600,20.48,40.4,0.0,0.0,0.0,318.2,6.07,46.0,98623.0
20201008:0700,20.99,40.45,202.0,411.29,97.0,318.0,6.76,47.0,98662.0
20201008:0800,22.8,36.25,443.0,689.77,127.0,321.4,7.59,49.0,98691.0
20201008:0900,25.04,31.15,615.0,673.79,193.0,328.4,8.55,52.0,98730.0
20201008:1000,27.27,26.8,785.0,811.1,178.0,337.2,8.69,53.0,98711.0
20201008:1100,29.28,23.65,854.0,790.44,209.0,346.2,8.48,52.0,98681.0
20201008:1200,30.88,21.7,856.0,764.01,226.0,354.4,7.93,52.0,98526.0
20201008:1300,32.09,20.0,809.0,792.44,196.0,360.6,7.38,49.0,98468.0
20201008:1400,32.97,18.5,661.0,681.29,207.0,364.6,7.17,47.0,98352.0
20201008:1500,33.48,17.5,489.0,636.81,164.0,365.8,7.31,46.0,98303.0
20201008:1600,33.53,17.2,284.0,575.74,102.0,365.2,7.38,44.0,98303.0
20201008:1700,33.05,17.6,60.0,237.36,37.0,362.8,6.97,40.0,98313.0
20201008:1800,31.52,19.0,0.0,0.0,0.0,360.2,6.48,28.0,98352.0
20201008:1900,30.1,18.9,0.0,0.0,0.0,353.4,7.31,30.0,98371.0
20201008:2000,29.08,19.5,0.0,0.0,0.0,350.6,7.66,34.0,98449.0
20201008:2100,28.17,20.0,0.0,0.0,0.0,347.2,7.66,38.0,98458.0
20201008:2200,27.27,20.55,0.0,0.0,0.0,344.2,7.52,42.0,98478.0
20201008:2300,26.37,21.3,0.0,0.0,0.0,340.6,7.31,44.0,98449.0
20201009:0000,25.46,22.5,0.0,0.0,0.0,337.4,7.1,45.0,98468.0
20201009:0100,24.56,24.25,0.0,0.0,0.0,334.85,7.03,45.0,98449.0
20201009:0200,23.76,26.55,0.0,0.0,0.0,332.6,7.03,44.0,98458.0
20201009:0300,23.01,29.1,0.0,0.0,0.0,331.6,7.03,44.0,98449.0
20201009:0400,22.33,31.6,0.0,0.0,0.0,329.6,6.9,44.0,98458.0
20201009:0500,21.69,33.95,0.0,0.0,0.0,327.8,6.62,45.0,98488.0
20201009:0600,21.05,36.35,0.0,0.0,0.0,326.8,6.28,45.0,98526.0
20201009:0700,21.56,37.5,206.0,462.6,89.0,326.0,6.41,44.0,98594.0
20201009:0800,23.41,35.1,429.0,647.67,134.0,330.6,7.03,44.0,98623.0
20201009:0900,25.71,32.45,601.0,648.1,197.0,338.2,7.59,46.0,98662.0
20201009:1000,28.15,29.3,777.0,811.96,172.0,347.8,7.38,44.0,98643.0
20201009:1100,30.43,26.3,850.0,808.67,193.0,358.0,7.24,40.0,98585.0
20201009:1200,32.35,23.8,837.0,735.89,233.0,368.0,7.1,37.0,98497.0
20201009:1300,33.77,21.9,768.0,692.64,235.0,375.8,6.9,35.0,98420.0
20201009:1400,34.67,20.65,645.0,655.4,211.0,380.6,6.83,32.0,98313.0
20201009:1500,35.1,19.95,475.0,610.57,166.0,382.6,6.9,30.0,98274.0
20201009:1600,35.02,20.05,271.0,522.69,108.0,382.0,6.97,28.0,98265.0
20201009:1700,34.37,21.05,51.0,161.77,36.0,379.2,6.83,25.0,98294.0
20201009:1800,32.79,23.6,0.0,0.0,0.0,375.4,6.28,18.0,98323.0
20201009:1900,31.48,25.55,0.0,0.0,0.0,372.6,7.03,20.0,98352.0
20201009:2000,30.48,27.35,0.0,0.0,0.0,369.8,7.38,25.0,98429.0
20201009:2100,29.62,28.85,0.0,0.0,0.0,367.6,7.45,32.0,98439.0
20201009:2200,28.88,30.25,0.0,0.0,0.0,365.6,7.31,39.0,98439.0
20201009:2300,28.14,31.95,0.0,0.0,0.0,363.2,6.9,46.0,98458.0
20201010:0000,27.3,34.3,0.0,0.0,0.0,360.6,6.48,51.0,98449.0
20201010:0100,26.36,37.0,0.0,0.0,0.0,357.25,6.07,52.0,98410.0
20201010:0200,25.44,39.8,0.0,0.0,0.0,353.6,5.72,50.0,98400.0
20201010:0300,24.52,42.45,0.0,0.0,0.0,350.4,5.59,46.0,98410.0
20201010:0400,23.69,44.8,0.0,0.0,0.0,347.4,5.59,44.0,98400.0
20201010:0500,22.91,47.1,0.0,0.0,0.0,344.2,5.52,44.0,98468.0
20201010:0600,22.15,49.25,0.0,0.0,0.0,341.6,5.52,43.0,98488.0
20201010:0700,22.79,48.4,199.0,439.1,89.0,342.8,5.59,50.0,98546.0
20201010:0800,24.68,43.1,424.0,644.88,132.0,346.2,6.21,51.0,98614.0
20201010:0900,27.15,36.85,595.0,649.61,192.0,353.6,6.21,50.0,98633.0
20201010:1000,29.77,31.0,752.0,754.9,192.0,363.8,6.0,45.0,98662.0
20201010:1100,32.15,26.3,843.0,811.02,187.0,374.4,5.86,38.0,98594.0
20201010:1200,34.09,22.6,820.0,711.2,239.0,384.2,5.86,32.0,98526.0
20201010:1300,35.4,19.9,756.0,681.93,234.0,390.6,5.79,28.0,98458.0
20201010:1400,36.14,18.3,637.0,656.53,205.0,394.25,5.86,24.0,98362.0
20201010:1500,36.35,17.7,462.0,585.85,168.0,393.4,5.93,22.0,98332.0
20201010:1600,36.07,17.8,268.0,546.13,100.0,390.25,6.0,21.0,98303.0
20201010:1700,35.29,18.55,48.0,146.74,35.0,385.2,5.79,20.0,98332.0
20201010:1800,33.66,20.45,0.0,0.0,0.0,379.6,5.1,17.0,98362.0
20201010:1900,32.18,22.4,0.0,0.0,0.0,373.8,5.03,22.0,98381.0
20201010:2000,30.95,24.25,0.0,0.0,0.0,369.6,4.9,26.0,98439.0
20201010:2100,29.79,26.2,0.0,0.0,0.0,365.6,4.83,30.0,98458.0
20201010:2200,28.72,28.2,0.0,0.0,0.0,362.4,4.83,34.0,98488.0
20201010:2300,27.67,30.35,0.0,0.0,0.0,357.6,4.76,38.0,98468.0
20201011:0000,26.67,32.65,0.0,0.0,0.0,354.2,4.62,40.0,98439.0
20201011:0100,25.71,35.0,0.0,0.0,0.0,351.05,4.48,43.0,98381.0
20201011:0200,24.74,37.5,0.0,0.0,0.0,347.6,4.21,46.0,98371.0
20201011:0300,23.74,40.25,0.0,0.0,0.0,344.4,4.0,46.0,98352.0
20201011:0400,22.76,43.2,0.0,0.0,0.0,341.6,3.86,43.0,98362.0
20201011:0500,21.86,46.2,0.0,0.0,0.0,338.8,3.86,39.0,98410.0
20201011:0600,21.02,49.2,0.0,0.0,0.0,337.0,3.86,36.0,98439.0
20201011:0700,21.7,47.4,199.0,447.46,88.0,337.6,3.38,43.0,98497.0
20201011:0800,24.38,40.4,428.0,682.11,121.0,344.8,3.24,46.0,98555.0
20201011:0900,27.4,33.55,603.0,690.05,177.0,355.8,2.9,56.0,98604.0
20201011:1000,30.3,27.85,767.0,815.18,165.0,363.8,2.55,59.0,98604.0
20201011:1100,32.75,23.35,845.0,828.32,178.0,375.8,2.41,56.0,98526.0
20201011:1200,34.28,20.2,0.0,0.0,0.0,385.6,2.07,48.0,98439.0
20201011:1300,35.11,17.85,775.0,752.54,202.0,392.0,1.45,33.0,98323.0
20201011:1400,35.62,16.35,648.0,709.67,184.0,394.05,1.03,16.0,98245.0
20201011:1500,35.85,15.55,469.0,633.03,154.0,393.05,0.9,344.0,98187.0
20201011:1600,35.88,15.15,265.0,543.79,100.0,389.0,1.31,329.0,98158.0
20201011:1700,35.6,15.2,48.0,177.5,33.0,383.4,2.0,326.0,98187.0
20201011:1800,34.4,16.35,0.0,0.0,0.0,377.2,2.62,329.0,98187.0
20201011:1900,33.47,17.65,0.0,0.0,0.0,378.2,3.03,342.0,98226.0
20201011:2000,32.07,19.1,0.0,0.0,0.0,374.2,2.97,348.0,98265.0
20201011:2100,30.66,20.75,0.0,0.0,0.0,370.4,2.9,353.0,98313.0
20201011:2200,29.29,22.65,0.0,0.0,0.0,367.8,2.97,356.0,98313.0
20201011:2300,28.03,24.55,0.0,0.0,0.0,364.8,2.97,360.0,98294.0
20201012:0000,26.88,26.4,0.0,0.0,0.0,361.8,3.03,6.0,98294.0
20201012:0100,25.82,28.2,0.0,0.0,0.0,358.25,3.24,15.0,98216.0
20201012:0200,24.88,29.95,0.0,0.0,0.0,353.6,3.38,21.0,98197.0
20201012:0300,23.94,31.8,0.0,0.0,0.0,349.8,3.31,30.0,98177.0
20201012:0400,23.02,33.7,0.0,0.0,0.0,345.4,3.17,42.0,98168.0
20201012:0500,22.09,35.7,0.0,0.0,0.0,341.2,3.17,51.0,98226.0
20201012:0600,21.18,37.85,0.0,0.0,0.0,337.0,3.17,56.0,98235.0
20201012:0700,21.11,38.55,203.0,488.61,83.0,333.4,2.62,54.0,98323.0
20201012:0800,24.81,30.95,425.0,659.49,130.0,336.4,2.62,42.0,98371.0
20201012:0900,28.9,24.3,590.0,636.51,199.0,345.2,3.72,35.0,98439.0
20201012:1000,31.54,20.55,747.0,738.65,204.0,356.4,4.07,40.0,98458.0
20201012:1100,33.46,17.8,822.0,748.5,222.0,367.0,3.52,41.0,98371.0
20201012:1200,34.75,15.55,803.0,666.1,264.0,374.6,2.9,30.0,98284.0
20201012:1300,35.56,13.55,740.0,637.74,257.0,379.4,2.69,12.0,98226.0
20201012:1400,36.0,12.45,634.0,654.2,209.0,381.0,2.83,2.0,98158.0
20201012:1500,36.11,12.05,460.0,595.86,166.0,380.4,2.97,359.0,98148.0
20201012:1600,35.87,12.15,266.0,568.05,96.0,378.0,3.17,1.0,98139.0
20201012:1700,35.29,12.7,45.0,173.98,31.0,373.6,3.31,6.0,98177.0
20201012:1800,33.72,14.3,0.0,0.0,0.0,369.0,3.17,8.0,98216.0
20201012:1900,32.4,16.25,0.0,0.0,0.0,366.0,3.79,25.0,98274.0
20201012:2000,31.02,18.55,0.0,0.0,0.0,362.4,4.07,36.0,98323.0
20201012:2100,29.79,21.05,0.0,0.0,0.0,359.4,4.34,49.0,98362.0
20201012:2200,28.69,23.6,0.0,0.0,0.0,357.0,4.69,61.0,98371.0
20201012:2300,27.72,25.9,0.0,0.0,0.0,354.4,4.9,70.0,98362.0
20201013:0000,26.77,28.15,0.0,0.0,0.0,351.8,5.03,76.0,98342.0
20201013:0100,25.79,30.45,0.0,0.0,0.0,348.85,5.31,77.0,98265.0
20201013:0200,24.85,32.8,0.0,0.0,0.0,345.6,5.59,79.0,98265.0
20201013:0300,23.93,34.85,0.0,0.0,0.0,342.0,5.72,83.0,98255.0
20201013:0400,23.1,35.95,0.0,0.0,0.0,338.6,5.59,88.0,98265.0
20201013:0500,22.36,36.1,0.0,0.0,0.0,335.6,5.31,93.0,98313.0
20201013:0600,21.63,35.6,0.0,0.0,0.0,332.6,4.97,95.0,98381.0
20201013:0700,21.8,31.35,195.0,436.06,89.0,330.8,5.1,101.0,98429.0
20201013:0800,23.7,24.45,419.0,636.64,136.0,334.4,5.79,104.0,98497.0
20201013:0900,26.0,19.2,593.0,651.19,195.0,336.8,6.41,109.0,98555.0
20201013:1000,28.39,16.0,750.0,755.74,197.0,343.8,6.21,116.0,98536.0
20201013:1100,30.66,14.1,839.0,810.84,192.0,351.6,6.0,123.0,98488.0
20201013:1200,32.45,13.05,821.0,725.2,237.0,359.0,5.72,130.0,98391.0
20201013:1300,33.69,12.45,756.0,694.28,233.0,364.6,5.24,138.0,98313.0
20201013:1400,34.45,12.05,635.0,669.25,203.0,368.6,4.76,147.0,98197.0
20201013:1500,34.8,11.9,460.0,609.12,162.0,370.0,4.48,154.0,98177.0
20201013:1600,34.79,11.95,260.0,548.87,98.0,368.2,4.34,159.0,98139.0
20201013:1700,34.26,12.3,42.0,169.96,29.0,365.0,4.0,163.0,98158.0
20201013:1800,32.57,13.6,0.0,0.0,0.0,360.4,3.45,163.0,98158.0
20201013:1900,31.34,15.65,0.0,0.0,0.0,361.0,3.86,155.0,98206.0
20201013:2000,30.08,16.75,0.0,0.0,0.0,357.4,4.34,153.0,98255.0
20201013:2100,28.97,17.75,0.0,0.0,0.0,354.2,4.9,149.0,98255.0
20201013:2200,28.03,18.65,0.0,0.0,0.0,350.6,5.38,143.0,98245.0
20201013:2300,27.17,19.5,0.0,0.0,0.0,347.0,5.79,141.0,98216.0
20201014:0000,26.39,20.15,0.0,0.0,0.0,343.8,6.07,139.0,98206.0
20201014:0100,25.66,20.65,0.0,0.0,0.0,340.85,6.14,139.0,98139.0
20201014:0200,24.95,21.1,0.0,0.0,0.0,338.8,6.07,141.0,98148.0
20201014:0300,24.26,21.6,0.0,0.0,0.0,336.8,5.86,143.0,98100.0
20201014:0400,23.61,22.25,0.0,0.0,0.0,334.8,5.86,145.0,98090.0
20201014:0500,23.01,23.05,0.0,0.0,0.0,333.4,5.66,150.0,98119.0
20201014:0600,22.35,24.05,0.0,0.0,0.0,331.8,5.38,158.0,98148.0
20201014:0700,22.93,22.65,191.0,432.36,87.0,331.2,6.34,153.0,98168.0
20201014:0800,25.34,19.8,402.0,577.33,147.0,335.0,6.55,156.0,98206.0
20201014:0900,28.49,16.8,600.0,705.53,171.0,342.6,7.66,162.0,98245.0
20201014:1000,31.39,14.5,743.0,759.29,190.0,353.2,8.21,171.0,98187.0
20201014:1100,33.78,12.75,828.0,799.49,193.0,363.4,8.48,181.0,98119.0
20201014:1200,35.6,11.45,828.0,772.4,209.0,376.2,8.83,191.0,98012.0
20201014:1300,36.85,10.55,761.0,739.41,207.0,383.8,9.17,200.0,97906.0
20201014:1400,37.76,9.95,621.0,645.51,207.0,395.65,9.59,211.0,97789.0
20201014:1500,38.22,9.6,443.0,562.79,170.0,405.65,9.45,221.0,97731.0
20201014:1600,38.01,9.7,234.0,408.83,115.0,391.25,8.9,227.0,97712.0
20201014:1700,37.13,10.2,24.0,27.56,22.0,384.2,7.1,228.0,97693.0
20201014:1800,35.35,11.35,0.0,0.0,0.0,377.8,5.66,223.0,97731.0
20201014:1900,34.32,12.35,0.0,0.0,0.0,376.6,5.1,211.0,97741.0
20201014:2000,33.01,13.45,0.0,0.0,0.0,371.0,5.1,204.0,97838.0
20201014:2100,31.79,14.55,0.0,0.0,0.0,367.2,5.03,207.0,97848.0
20201014:2200,30.47,15.7,0.0,0.0,0.0,363.4,4.62,222.0,97877.0
20201014:2300,28.96,17.0,0.0,0.0,0.0,356.8,4.21,235.0,97867.0
20201015:0000,27.5,17.9,0.0,0.0,0.0,350.4,3.59,244.0,97877.0
20201015:0100,26.03,18.35,0.0,0.0,0.0,341.65,3.1,249.0,97828.0
20201015:0200,24.55,18.55,0.0,0.0,0.0,335.6,2.97,253.0,97828.0
20201015:0300,23.0,18.95,0.0,0.0,0.0,332.8,2.41,265.0,97780.0
20201015:0400,22.27,18.1,0.0,0.0,0.0,332.2,2.07,274.0,97789.0
20201015:0500,21.44,17.55,0.0,0.0,0.0,331.0,2.07,260.0,97828.0
20201015:0600,19.86,18.85,0.0,0.0,0.0,328.8,2.41,236.0,97886.0
20201015:0700,20.54,18.9,207.0,571.51,71.0,328.6,1.72,252.0,97935.0
20201015:0800,23.26,15.55,403.0,574.27,151.0,329.6,1.17,259.0,98012.0
20201015:0900,26.7,10.75,615.0,753.86,159.0,333.8,1.66,310.0,98090.0
20201015:1000,28.91,8.65,757.0,793.26,182.0,338.4,1.86,328.0,98061.0
20201015:1100,30.86,7.3,819.0,757.7,220.0,343.2,1.31,320.0,97993.0
20201015:1200,32.59,6.4,810.0,702.21,250.0,349.6,1.03,286.0,97896.0
20201015:1300,34.08,5.8,753.0,700.49,231.0,353.4,1.45,255.0,97838.0
20201015:1400,35.17,5.45,628.0,662.24,206.0,355.6,2.07,237.0,97760.0
20201015:1500,35.79,5.3,456.0,613.35,161.0,354.4,2.9,234.0,97702.0
20201015:1600,35.73,5.45,253.0,543.47,97.0,350.8,3.31,234.0,97693.0
20201015:1700,35.02,5.8,34.0,131.04,25.0,346.4,2.62,241.0,97683.0
20201015:1800,33.53,6.55,0.0,0.0,0.0,341.6,2.14,273.0,97693.0
20201015:1900,32.36,7.4,0.0,0.0,0.0,341.2,2.14,311.0,97741.0
20201015:2000,30.25,8.5,0.0,0.0,0.0,339.4,2.48,335.0,97751.0
20201015:2100,28.29,9.7,0.0,0.0,0.0,336.0,2.55,345.0,97799.0
20201015:2200,26.29,11.25,0.0,0.0,0.0,328.6,2.41,351.0,97770.0
20201015:2300,24.88,12.65,0.0,0.0,0.0,325.4,2.0,1.0,97760.0
20201016:0000,23.88,13.95,0.0,0.0,0.0,321.4,1.66,7.0,97751.0
20201016:0100,22.35,16.15,0.0,0.0,0.0,316.25,1.66,0.0,97712.0
20201016:0200,20.63,19.0,0.0,0.0,0.0,311.0,1.79,349.0,97712.0
20201016:0300,18.96,22.5,0.0,0.0,0.0,307.0,1.93,340.0,97673.0
20201016:0400,17.22,27.0,0.0,0.0,0.0,302.8,2.14,332.0,97702.0
20201016:0500,15.69,31.95,0.0,0.0,0.0,299.8,2.55,325.0,97731.0
20201016:0600,14.64,36.45,0.0,0.0,0.0,296.6,2.76,327.0,97789.0
20201016:0700,14.79,33.35,198.0,497.12,81.0,294.8,2.55,353.0,97838.0
20201016:0800,18.1,27.85,397.0,541.38,161.0,296.6,2.07,3.0,97916.0
20201016:0900,21.85,22.15,620.0,767.83,158.0,303.0,1.59,359.0,97974.0
20201016:1000,24.87,18.4,755.0,776.29,195.0,312.4,1.38,336.0,98042.0
20201016:1100,27.56,15.45,807.0,711.72,247.0,322.6,1.72,318.0,97993.0
20201016:1200,29.73,13.2,825.0,743.48,235.0,331.2,2.14,310.0,97886.0
20201016:1300,31.25,11.65,771.0,755.59,211.0,338.0,2.55,302.0,97838.0
20201016:1400,32.24,10.75,650.0,742.35,180.0,342.0,2.69,297.0,97760.0
20201016:1500,32.67,10.3,466.0,664.73,149.0,343.4,2.69,290.0,97760.0
20201016:1600,32.59,10.35,252.0,544.05,98.0,342.8,2.62,281.0,97751.0
20201016:1700,32.01,10.85,34.0,154.16,24.0,340.0,2.41,271.0,97770.0
20201016:1800,30.54,12.15,0.0,0.0,0.0,336.4,2.62,262.0,97819.0
20201016:1900,29.28,13.5,0.0,0.0,0.0,334.6,2.69,270.0,97886.0
20201016:2000,27.68,15.25,0.0,0.0,0.0,332.8,2.76,269.0,97964.0
20201016:2100,25.99,17.35,0.0,0.0,0.0,330.6,2.62,278.0,97974.0
20201016:2200,24.22,20.0,0.0,0.0,0.0,328.0,2.34,302.0,97983.0
