time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
20170612:2100,30.15,24.3,0.0,0.0,0.0,368.0,5.03,103.0,95238.0
20170612:2200,29.02,26.3,0.0,0.0,0.0,365.6,5.17,108.0,95285.0
20170612:2300,27.92,27.9,0.0,0.0,0.0,362.4,5.38,110.0,95285.0
20170613:0000,26.86,29.15,0.0,0.0,0.0,358.2,5.38,112.0,95276.0
20170613:0100,25.78,30.9,0.0,0.0,0.0,354.05,5.03,107.0,95248.0
20170613:0200,24.69,33.65,0.0,0.0,0.0,350.4,4.62,98.0,95248.0
20170613:0300,23.62,37.3,0.0,0.0,0.0,346.0,4.34,89.0,95276.0
20170613:0400,22.59,41.05,0.0,0.0,0.0,342.6,4.21,81.0,95332.0
20170613:0500,21.68,44.15,48.0,174.62,32.0,339.0,4.14,73.0,95389.0
20170613:0600,21.94,43.5,240.0,493.3,95.0,337.2,4.34,64.0,95455.0
20170613:0700,23.18,40.4,0.0,0.0,0.0,339.6,5.72,71.0,95492.0
20170613:0800,24.67,34.75,657.0,749.61,156.0,342.8,6.0,70.0,95511.0
20170613:0900,26.53,27.35,823.0,785.35,183.0,348.4,6.48,71.0,95483.0
20170613:1000,28.33,22.75,945.0,808.36,201.0,353.8,6.97,72.0,95483.0
20170613:1100,29.88,21.15,0.0,0.0,0.0,360.0,7.24,70.0,95436.0
20170613:1200,31.13,20.45,1014.0,813.2,215.0,365.4,7.38,67.0,95389.0
20170613:1300,32.09,19.85,961.0,812.85,201.0,369.4,7.59,68.0,95332.0
20170613:1400,32.67,19.4,845.0,779.12,192.0,371.6,7.79,72.0,95266.0
20170613:1500,32.77,19.0,681.0,721.45,177.0,371.0,7.93,76.0,95229.0
20170613:1600,32.47,18.55,478.0,608.52,158.0,367.2,7.86,79.0,95219.0
20170613:1700,31.76,18.3,273.0,491.35,110.0,362.2,7.59,81.0,95210.0
20170613:1800,30.77,18.3,78.0,239.52,47.0,353.8,6.97,82.0,95229.0
20170613:1900,29.19,19.85,0.0,0.0,0.0,345.2,5.38,86.0,95257.0
20170613:2000,27.97,20.85,0.0,0.0,0.0,337.6,4.69,83.0,95304.0
20170613:2100,26.77,22.1,0.0,0.0,0.0,331.0,4.34,77.0,95370.0
20170613:2200,25.59,23.7,0.0,0.0,0.0,326.4,4.21,71.0,95445.0
20170613:2300,24.48,25.55,0.0,0.0,0.0,322.6,4.0,66.0,95445.0
20170614:0000,23.42,27.55,0.0,0.0,0.0,320.8,3.79,59.0,95426.0
20170614:0100,22.44,29.65,0.0,0.0,0.0,320.45,3.66,48.0,95398.0
20170614:0200,21.58,31.75,0.0,0.0,0.0,320.8,3.72,35.0,95379.0
20170614:0300,20.87,33.75,0.0,0.0,0.0,322.0,3.93,26.0,95389.0
20170614:0400,20.32,35.5,0.0,0.0,0.0,323.0,4.21,24.0,95408.0
20170614:0500,19.89,37.1,47.0,153.09,33.0,324.4,4.41,28.0,95455.0
20170614:0600,20.76,36.15,231.0,432.44,104.0,326.8,4.34,33.0,95502.0
20170614:0700,23.46,33.85,445.0,613.85,144.0,338.4,5.03,39.0,95521.0
20170614:0800,25.82,31.9,646.0,709.51,172.0,348.2,5.31,47.0,95539.0
20170614:0900,28.09,27.9,818.0,770.83,190.0,358.4,5.72,54.0,95464.0
20170614:1000,29.99,24.7,944.0,808.45,200.0,368.4,5.93,58.0,95492.0
20170614:1100,31.6,22.6,974.0,722.18,268.0,377.4,6.0,61.0,95398.0
20170614:1200,32.88,20.95,941.0,628.84,323.0,385.6,5.86,64.0,95389.0
20170614:1300,33.84,19.7,962.0,812.49,202.0,391.2,5.66,68.0,95332.0
20170614:1400,34.52,18.8,800.0,641.44,262.0,396.25,5.38,73.0,95266.0
20170614:1500,34.88,18.2,496.0,224.48,339.0,397.25,5.24,75.0,95219.0
20170614:1600,34.93,17.95,507.0,742.17,116.0,395.45,5.1,77.0,95191.0
20170614:1700,34.65,18.1,213.0,198.3,147.0,391.0,5.24,79.0,95144.0
20170614:1800,33.9,18.7,70.0,153.14,50.0,385.6,5.24,80.0,95172.0
20170614:1900,32.54,20.35,0.0,0.0,0.0,384.8,4.69,86.0,95154.0
20170614:2000,31.47,21.55,0.0,0.0,0.0,379.2,4.41,85.0,95229.0
20170614:2100,30.45,22.75,0.0,0.0,0.0,377.8,4.14,84.0,95295.0
20170614:2200,29.43,24.1,0.0,0.0,0.0,374.6,3.59,82.0,95313.0
20170614:2300,28.45,25.45,0.0,0.0,0.0,371.6,3.17,74.0,95323.0
20170615:0000,27.54,26.75,0.0,0.0,0.0,371.8,2.97,59.0,95304.0
20170615:0100,26.69,27.95,0.0,0.0,0.0,372.65,2.97,45.0,95313.0
20170615:0200,26.0,28.95,0.0,0.0,0.0,374.8,3.17,35.0,95313.0
20170615:0300,25.47,29.95,0.0,0.0,0.0,377.8,3.52,34.0,95266.0
20170615:0400,25.18,29.95,0.0,0.0,0.0,380.0,3.79,22.0,95295.0
20170615:0500,24.84,30.1,37.0,65.79,31.0,374.8,4.0,26.0,95313.0
20170615:0600,25.61,28.2,21.0,0.0,21.0,370.4,4.41,37.0,95370.0
20170615:0700,27.98,25.2,104.0,0.0,104.0,379.2,5.24,42.0,95417.0
20170615:0800,30.18,22.35,69.0,0.0,69.0,385.2,6.14,51.0,95445.0
20170615:0900,31.96,21.8,104.0,0.0,104.0,396.05,6.48,61.0,95445.0
20170615:1000,33.23,21.45,253.0,0.0,253.0,412.45,6.28,72.0,95473.0
20170615:1100,34.3,20.85,880.0,504.28,387.0,419.65,5.72,80.0,95426.0
20170615:1200,35.14,20.2,658.0,157.69,503.0,424.05,5.17,86.0,95417.0
20170615:1300,35.63,19.75,553.0,91.9,467.0,431.05,5.17,93.0,95379.0
20170615:1400,35.73,19.35,119.0,0.0,119.0,429.25,5.52,99.0,95295.0
20170615:1500,35.1,19.65,463.0,168.53,345.0,433.85,5.59,91.0,95219.0
20170615:1600,34.63,20.5,369.0,234.96,245.0,427.25,5.24,64.0,95266.0
20170615:1700,34.41,20.95,224.0,236.62,145.0,415.85,5.24,47.0,95257.0
20170615:1800,33.99,21.6,34.0,7.59,33.0,412.45,5.17,41.0,95276.0
20170615:1900,32.27,27.4,0.0,0.0,0.0,404.45,3.31,51.0,95295.0
20170615:2000,31.38,28.95,0.0,0.0,0.0,391.6,2.41,45.0,95361.0
20170615:2100,30.69,30.05,0.0,0.0,0.0,393.85,2.34,27.0,95455.0
20170615:2200,29.91,30.85,0.0,0.0,0.0,390.4,2.83,19.0,95455.0
20170615:2300,29.42,31.35,0.0,0.0,0.0,399.25,2.9,20.0,95408.0
20170616:0000,28.65,32.7,0.0,0.0,0.0,388.0,2.9,24.0,95389.0
20170616:0100,27.98,34.1,0.0,0.0,0.0,390.05,2.97,25.0,95379.0
20170616:0200,27.22,35.9,0.0,0.0,0.0,381.4,3.17,23.0,95361.0
20170616:0300,26.6,37.4,0.0,0.0,0.0,384.6,3.38,18.0,95389.0
20170616:0400,26.09,38.7,0.0,0.0,0.0,382.6,3.93,14.0,95398.0
20170616:0500,25.7,40.05,42.0,110.03,32.0,379.8,4.48,12.0,95445.0
20170616:0600,26.56,38.5,218.0,354.98,114.0,383.4,4.62,14.0,95473.0
20170616:0700,28.98,33.7,147.0,2.04,146.0,389.6,4.48,14.0,95530.0
20170616:0800,31.27,30.0,121.0,0.0,121.0,403.25,4.97,36.0,95521.0
20170616:0900,32.59,27.4,111.0,0.0,111.0,406.25,5.86,54.0,95521.0
20170616:1000,33.54,24.85,671.0,229.35,460.0,415.65,6.34,63.0,95539.0
20170616:1100,34.38,21.9,364.0,4.09,360.0,423.25,5.86,76.0,95521.0
20170616:1200,34.72,21.15,841.0,418.05,430.0,432.65,6.07,84.0,95502.0
20170616:1300,35.07,21.05,805.0,431.55,401.0,431.45,6.14,105.0,95445.0
20170616:1400,33.73,23.7,249.0,0.0,249.0,425.05,6.07,124.0,95389.0
20170616:1500,33.14,25.2,527.0,282.49,329.0,424.85,3.86,112.0,95332.0
20170616:1600,33.5,24.0,301.0,100.26,248.0,422.45,3.1,103.0,95379.0
20170616:1700,33.41,24.45,257.0,382.24,129.0,407.45,3.66,101.0,95370.0
20170616:1800,33.21,24.9,40.0,15.06,38.0,414.65,3.1,100.0,95398.0
20170616:1900,32.51,24.8,0.0,0.0,0.0,404.05,2.41,123.0,95408.0
20170616:2000,31.42,27.9,0.0,0.0,0.0,395.45,1.86,110.0,95455.0
20170616:2100,30.17,34.85,0.0,0.0,0.0,395.25,1.52,107.0,95492.0
20170616:2200,28.92,43.3,0.0,0.0,0.0,391.4,1.24,126.0,95586.0
20170616:2300,28.06,42.8,0.0,0.0,0.0,386.6,1.24,138.0,95558.0
20170617:0000,27.65,40.65,0.0,0.0,0.0,381.2,1.17,152.0,95568.0
20170617:0100,28.31,34.7,0.0,0.0,0.0,384.05,0.55,182.0,95521.0
20170617:0200,27.63,36.4,0.0,0.0,0.0,379.8,0.55,247.0,95502.0
20170617:0300,25.61,44.7,0.0,0.0,0.0,381.4,1.38,224.0,95530.0
20170617:0400,24.28,48.35,0.0,0.0,0.0,383.6,2.55,214.0,95521.0
20170617:0500,24.36,47.2,40.0,88.41,32.0,380.8,3.59,200.0,95521.0
20170617:0600,25.08,46.85,124.0,34.19,114.0,379.2,4.07,187.0,95530.0
20170617:0700,27.96,39.3,240.0,51.11,215.0,389.2,0.62,333.0,95558.0
20170617:0800,30.03,31.65,371.0,79.46,318.0,404.25,1.93,76.0,95568.0
20170617:0900,30.68,28.85,687.0,418.99,346.0,407.65,3.93,77.0,95568.0
20170617:1000,30.97,28.65,809.0,470.75,376.0,411.25,4.0,84.0,95539.0
20170617:1100,32.06,27.0,963.0,694.55,284.0,412.45,3.86,100.0,95511.0
20170617:1200,32.54,26.75,786.0,323.4,468.0,419.05,4.07,108.0,95445.0
20170617:1300,33.36,25.25,952.0,782.69,219.0,416.65,3.59,102.0,95370.0
20170617:1400,33.72,24.0,871.0,854.32,153.0,422.25,3.38,90.0,95323.0
20170617:1500,33.89,22.8,632.0,548.74,247.0,430.45,3.52,82.0,95257.0
20170617:1600,33.69,22.0,490.0,645.91,148.0,422.65,3.59,72.0,95191.0
20170617:1700,33.4,22.05,229.0,250.14,145.0,417.25,3.1,68.0,95163.0
20170617:1800,33.19,22.15,61.0,89.7,49.0,413.65,2.62,78.0,95163.0
20170617:1900,32.99,20.2,0.0,0.0,0.0,394.45,3.38,124.0,95182.0
20170617:2000,31.78,21.8,0.0,0.0,0.0,386.8,2.21,120.0,95219.0
20170617:2100,30.59,25.6,0.0,0.0,0.0,391.25,1.59,129.0,95304.0
20170617:2200,29.23,29.4,0.0,0.0,0.0,372.4,1.52,159.0,95323.0
20170617:2300,28.31,29.9,0.0,0.0,0.0,368.2,1.59,192.0,95313.0
20170618:0000,27.02,31.55,0.0,0.0,0.0,364.4,2.0,219.0,95238.0
20170618:0100,25.92,32.35,0.0,0.0,0.0,361.85,2.62,243.0,95229.0
20170618:0200,25.11,33.15,0.0,0.0,0.0,360.8,3.1,270.0,95182.0
20170618:0300,24.08,35.45,0.0,0.0,0.0,358.2,3.45,293.0,95182.0
20170618:0400,23.3,37.5,0.0,0.0,0.0,355.2,3.79,304.0,95201.0
20170618:0500,23.07,38.55,39.0,77.75,32.0,353.6,3.93,309.0,95191.0
20170618:0600,24.2,36.85,226.0,407.5,107.0,354.2,3.72,311.0,95229.0
20170618:0700,28.08,30.65,443.0,611.89,144.0,360.6,4.0,307.0,95257.0
20170618:0800,31.94,24.6,644.0,708.15,172.0,371.4,4.14,309.0,95257.0
20170618:0900,34.39,19.45,821.0,784.25,183.0,384.0,4.0,312.0,95229.0
20170618:1000,35.48,17.05,953.0,838.4,182.0,395.05,1.79,319.0,95191.0
20170618:1100,36.06,15.9,1029.0,873.6,175.0,406.45,0.41,277.0,95172.0
20170618:1200,36.83,14.85,941.0,628.4,323.0,414.45,0.62,233.0,95097.0
20170618:1300,37.41,14.0,900.0,642.58,298.0,413.05,0.83,224.0,95059.0
20170618:1400,38.0,13.3,0.0,0.0,0.0,412.85,1.1,224.0,94994.0
20170618:1500,38.29,12.9,644.0,583.81,234.0,414.25,1.45,216.0,94975.0
20170618:1600,38.32,12.75,217.0,16.97,208.0,424.45,1.93,209.0,94928.0
20170618:1700,36.71,15.7,272.0,460.34,117.0,424.45,3.31,230.0,94899.0
20170618:1800,36.48,16.35,9.0,0.0,9.0,421.25,4.83,254.0,94956.0
20170618:1900,36.75,13.65,0.0,0.0,0.0,418.65,3.1,278.0,95022.0
20170618:2000,35.63,15.0,0.0,0.0,0.0,415.05,3.93,306.0,95078.0
20170618:2100,34.15,18.0,0.0,0.0,0.0,411.25,4.21,324.0,95154.0
20170618:2200,32.63,21.55,0.0,0.0,0.0,395.65,3.72,331.0,95201.0
20170618:2300,31.07,26.05,0.0,0.0,0.0,379.0,2.9,339.0,95163.0
20170619:0000,29.45,32.1,0.0,0.0,0.0,375.0,2.41,334.0,95163.0
20170619:0100,28.28,33.1,0.0,0.0,0.0,377.05,2.62,319.0,95116.0
20170619:0200,27.05,34.3,0.0,0.0,0.0,375.4,2.76,312.0,95106.0
20170619:0300,26.02,35.25,0.0,0.0,0.0,376.8,2.97,316.0,95097.0
20170619:0400,25.29,35.65,0.0,0.0,0.0,368.8,3.24,328.0,95144.0
20170619:0500,24.54,36.8,42.0,111.72,32.0,365.8,3.31,340.0,95182.0
20170619:0600,25.22,35.15,225.0,408.29,106.0,369.8,3.03,360.0,95238.0
20170619:0700,28.17,28.9,425.0,532.67,165.0,374.8,4.97,20.0,95276.0
20170619:0800,30.12,25.85,644.0,707.16,173.0,376.8,5.17,38.0,95304.0
20170619:0900,31.98,23.2,816.0,769.86,190.0,379.8,5.38,51.0,95313.0
20170619:1000,33.59,21.1,942.0,807.07,200.0,386.6,5.52,62.0,95313.0
20170619:1100,35.02,19.05,1018.0,841.94,195.0,394.85,5.1,71.0,95295.0
20170619:1200,36.22,17.25,1025.0,843.86,195.0,401.25,4.28,77.0,95276.0
20170619:1300,37.08,15.85,968.0,828.03,192.0,413.45,3.1,78.0,95229.0
20170619:1400,37.47,15.2,853.0,793.87,185.0,423.85,2.48,73.0,95172.0
20170619:1500,37.84,14.7,685.0,722.69,177.0,412.85,2.28,67.0,95163.0
20170619:1600,37.91,14.25,478.0,589.38,165.0,413.65,2.41,62.0,95106.0
20170619:1700,37.69,14.05,270.0,441.4,121.0,413.05,2.83,58.0,95116.0
20170619:1800,36.93,14.35,80.0,213.86,51.0,409.25,3.38,64.0,95125.0
20170619:1900,35.77,15.65,0.0,0.0,0.0,412.05,5.38,37.0,95201.0
20170619:2000,34.56,19.55,0.0,0.0,0.0,408.65,6.83,47.0,95295.0
20170619:2100,32.79,25.1,0.0,0.0,0.0,387.2,8.0,57.0,95408.0
20170619:2200,31.34,28.5,0.0,0.0,0.0,382.8,8.07,65.0,95492.0
20170619:2300,30.26,30.3,0.0,0.0,0.0,380.6,7.52,71.0,95455.0
20170620:0000,29.25,32.15,0.0,0.0,0.0,374.2,6.9,77.0,95511.0
20170620:0100,28.21,35.25,0.0,0.0,0.0,369.65,6.62,80.0,95511.0
20170620:0200,27.13,39.75,0.0,0.0,0.0,367.0,6.62,79.0,95521.0
20170620:0300,26.06,44.45,0.0,0.0,0.0,363.2,6.55,78.0,95568.0
20170620:0400,25.08,48.2,0.0,0.0,0.0,360.2,6.34,78.0,95615.0
20170620:0500,24.23,50.95,41.0,112.47,31.0,357.2,6.0,78.0,95671.0
20170620:0600,24.41,50.15,230.0,440.1,102.0,357.8,5.72,80.0,95737.0
20170620:0700,25.81,43.6,442.0,611.26,144.0,361.8,7.31,86.0,95775.0
20170620:0800,27.35,38.0,650.0,734.76,161.0,364.4,7.31,94.0,95812.0
20170620:0900,29.1,32.6,824.0,798.54,175.0,371.4,7.31,99.0,95803.0
20170620:1000,30.84,28.1,957.0,854.08,172.0,380.0,7.31,103.0,95812.0
20170620:1100,32.38,24.6,1034.0,890.1,164.0,385.6,7.17,107.0,95793.0
20170620:1200,33.8,21.8,1025.0,843.77,195.0,392.6,6.83,111.0,95765.0
20170620:1300,34.81,19.9,979.0,859.77,173.0,396.85,6.34,114.0,95680.0
20170620:1400,35.5,18.65,858.0,808.88,177.0,400.65,5.86,115.0,95605.0
20170620:1500,35.88,17.9,694.0,750.49,166.0,402.05,5.45,116.0,95549.0
20170620:1600,35.89,17.7,482.0,599.86,163.0,400.45,5.1,117.0,95511.0
20170620:1700,35.55,17.9,293.0,582.23,96.0,400.25,4.83,115.0,95473.0
20170620:1800,34.93,18.5,89.0,300.53,48.0,398.65,4.07,108.0,95473.0
20170620:1900,33.66,19.9,0.0,0.0,0.0,389.8,4.21,111.0,95483.0
20170620:2000,32.62,21.35,0.0,0.0,0.0,388.8,4.28,100.0,95558.0
20170620:2100,31.49,23.25,0.0,0.0,0.0,382.2,4.48,97.0,95633.0
20170620:2200,30.5,25.3,0.0,0.0,0.0,384.2,4.34,90.0,95709.0
20170620:2300,29.5,27.6,0.0,0.0,0.0,385.4,3.93,87.0,95765.0
20170621:0000,28.69,29.45,0.0,0.0,0.0,393.05,3.79,86.0,95718.0
20170621:0100,27.6,31.6,0.0,0.0,0.0,376.85,3.52,78.0,95671.0
20170621:0200,26.74,33.2,0.0,0.0,0.0,378.0,3.17,86.0,95624.0
20170621:0300,26.0,34.45,0.0,0.0,0.0,375.8,3.24,116.0,95605.0
20170621:0400,25.25,35.65,0.0,0.0,0.0,373.0,2.97,132.0,95596.0
20170621:0500,24.36,37.15,49.0,203.96,31.0,367.2,2.21,130.0,95624.0
20170621:0600,24.56,36.25,217.0,368.75,110.0,360.0,1.86,121.0,95643.0
20170621:0700,27.58,30.85,441.0,610.01,144.0,363.4,1.79,137.0,95671.0
20170621:0800,29.69,24.75,649.0,733.87,161.0,370.0,2.69,140.0,95662.0
20170621:0900,31.59,20.75,823.0,798.97,174.0,381.2,3.24,142.0,95662.0
20170621:1000,33.34,18.75,895.0,678.03,272.0,401.85,3.66,145.0,95680.0
20170621:1100,34.65,17.85,973.0,721.36,268.0,405.25,3.72,151.0,95680.0
20170621:1200,35.64,17.15,1019.0,827.44,205.0,406.65,3.59,159.0,95605.0
20170621:1300,36.29,16.7,969.0,828.6,192.0,411.65,2.83,168.0,95511.0
20170621:1400,36.87,16.15,516.0,113.97,420.0,414.45,2.48,172.0,95436.0
20170621:1500,37.31,15.7,354.0,46.87,321.0,419.25,2.41,180.0,95361.0
20170621:1600,37.42,15.55,456.0,492.04,194.0,418.85,2.48,185.0,95295.0
20170621:1700,37.52,15.3,149.0,38.34,136.0,414.05,2.69,189.0,95248.0
20170621:1800,35.75,18.8,60.0,72.9,50.0,437.45,4.55,8.0,95313.0
20170621:1900,35.53,17.7,0.0,0.0,0.0,424.05,4.83,336.0,95370.0
20170621:2000,34.06,21.95,0.0,0.0,0.0,417.25,4.62,351.0,95445.0
20170621:2100,33.14,24.15,0.0,0.0,0.0,410.05,3.59,341.0,95539.0
20170621:2200,32.37,25.3,0.0,0.0,0.0,406.85,3.93,319.0,95615.0
20170621:2300,31.47,26.35,0.0,0.0,0.0,403.45,5.59,307.0,95624.0
20170622:0000,30.8,27.65,0.0,0.0,0.0,405.25,5.1,289.0,95521.0
20170622:0100,30.35,28.15,0.0,0.0,0.0,404.85,4.34,270.0,95436.0
20170622:0200,29.57,29.15,0.0,0.0,0.0,388.2,3.93,265.0,95408.0
20170622:0300,28.57,30.65,0.0,0.0,0.0,378.4,3.1,255.0,95361.0
20170622:0400,27.25,33.4,0.0,0.0,0.0,370.4,2.48,248.0,95426.0
20170622:0500,26.03,36.25,43.0,137.1,31.0,365.6,2.34,260.0,95464.0
20170622:0600,26.21,35.85,227.0,428.4,103.0,362.8,2.21,276.0,95511.0
20170622:0700,28.68,32.2,440.0,608.81,144.0,363.4,2.28,268.0,95539.0
20170622:0800,30.94,26.85,638.0,693.88,177.0,372.2,2.28,280.0,95539.0
20170622:0900,32.86,22.9,823.0,798.19,175.0,383.4,2.07,304.0,95539.0
20170622:1000,34.46,20.0,951.0,838.29,181.0,392.8,2.0,336.0,95521.0
20170622:1100,35.88,17.7,1028.0,873.93,174.0,400.85,2.28,356.0,95464.0
20170622:1200,37.03,15.75,1030.0,858.89,185.0,407.05,2.76,357.0,95408.0
20170622:1300,37.77,14.45,959.0,797.47,211.0,413.45,3.17,354.0,95332.0
20170622:1400,38.59,13.05,841.0,751.11,208.0,422.45,3.86,351.0,95276.0
20170622:1500,38.96,11.85,605.0,462.63,279.0,430.45,5.17,348.0,95201.0
20170622:1600,38.54,11.55,365.0,215.71,250.0,414.25,6.28,1.0,95163.0
20170622:1700,37.29,13.45,271.0,435.56,123.0,422.05,6.14,28.0,95172.0
20170622:1800,36.28,14.4,82.0,224.84,51.0,399.65,5.31,55.0,95182.0
20170622:1900,35.48,14.95,0.0,0.0,0.0,386.4,5.24,53.0,95201.0
20170622:2000,33.65,18.4,0.0,0.0,0.0,379.6,6.48,66.0,95304.0
20170622:2100,32.17,21.35,0.0,0.0,0.0,373.6,6.28,66.0,95445.0
20170622:2200,30.99,23.2,0.0,0.0,0.0,369.4,5.38,59.0,95530.0
20170622:2300,29.89,25.1,0.0,0.0,0.0,365.2,5.03,51.0,95539.0
20170623:0000,28.8,27.3,0.0,0.0,0.0,361.2,5.1,48.0,95558.0
20170623:0100,27.65,30.1,0.0,0.0,0.0,356.65,4.9,45.0,95521.0
20170623:0200,26.58,33.3,0.0,0.0,0.0,352.2,4.69,41.0,95530.0
20170623:0300,25.64,36.4,0.0,0.0,0.0,348.4,4.62,36.0,95521.0
20170623:0400,24.84,39.1,0.0,0.0,0.0,345.2,4.69,32.0,95577.0
20170623:0500,24.17,41.4,43.0,138.34,31.0,342.4,4.9,29.0,95615.0
20170623:0600,24.74,40.6,226.0,429.56,102.0,342.0,5.17,29.0,95680.0
20170623:0700,26.95,35.2,444.0,632.37,137.0,345.6,6.41,41.0,95775.0
20170623:0800,28.61,31.65,644.0,720.15,166.0,354.0,7.1,48.0,95775.0
20170623:0900,30.36,27.85,818.0,782.64,183.0,362.6,7.38,52.0,95784.0
20170623:1000,32.06,24.4,956.0,852.74,173.0,372.0,7.86,56.0,95746.0
20170623:1100,33.57,21.65,1033.0,889.4,164.0,380.0,8.28,61.0,95746.0
20170623:1200,34.67,19.75,1025.0,843.6,195.0,387.0,8.48,65.0,95709.0
20170623:1300,35.4,18.55,980.0,860.16,173.0,391.85,8.34,70.0,95643.0
20170623:1400,35.82,17.85,860.0,810.07,177.0,394.65,8.0,73.0,95624.0
20170623:1500,35.88,17.65,692.0,737.41,172.0,395.45,7.52,74.0,95577.0
20170623:1600,35.66,17.75,503.0,685.77,137.0,394.25,6.97,73.0,95539.0
20170623:1700,35.15,18.3,281.0,490.56,114.0,391.25,6.55,70.0,95539.0
20170623:1800,34.42,19.25,79.0,187.72,53.0,387.6,6.21,68.0,95577.0
20170623:1900,33.13,21.7,0.0,0.0,0.0,383.2,5.24,68.0,95605.0
20170623:2000,32.07,23.45,0.0,0.0,0.0,378.2,4.9,74.0,95680.0
20170623:2100,31.03,25.25,0.0,0.0,0.0,374.2,4.62,83.0,95775.0
20170623:2200,29.93,27.2,0.0,0.0,0.0,370.2,4.21,88.0,95775.0
20170623:2300,28.88,29.2,0.0,0.0,0.0,366.6,3.79,88.0,95803.0
20170624:0000,27.84,31.2,0.0,0.0,0.0,363.6,3.52,86.0,95746.0
20170624:0100,26.84,33.3,0.0,0.0,0.0,360.05,3.17,82.0,95718.0
20170624:0200,25.82,35.6,0.0,0.0,0.0,356.6,2.9,76.0,95699.0
20170624:0300,24.79,37.95,0.0,0.0,0.0,353.6,2.76,69.0,95699.0
20170624:0400,23.86,40.25,0.0,0.0,0.0,351.0,2.76,66.0,95728.0
20170624:0500,22.98,42.55,45.0,174.63,30.0,348.8,2.69,64.0,95765.0
20170624:0600,23.32,41.7,231.0,469.02,96.0,349.4,2.28,64.0,95812.0
20170624:0700,26.69,32.25,443.0,631.31,137.0,351.8,2.83,82.0,95850.0
20170624:0800,28.93,27.5,643.0,719.36,166.0,360.2,3.38,97.0,95850.0
20170624:0900,30.84,24.2,813.0,768.34,190.0,369.0,4.0,103.0,95840.0
20170624:1000,32.4,21.6,940.0,806.21,200.0,378.0,4.48,101.0,95822.0
20170624:1100,33.66,18.9,1011.0,826.08,204.0,385.2,4.69,98.0,95812.0
20170624:1200,34.59,17.85,1030.0,858.83,185.0,390.6,4.69,97.0,95756.0
20170624:1300,35.25,17.3,975.0,843.99,183.0,394.45,4.62,95.0,95680.0
20170624:1400,35.76,16.6,851.0,780.09,193.0,395.85,4.76,93.0,95615.0
20170624:1500,35.97,16.2,685.0,709.99,184.0,396.05,4.9,92.0,95568.0
20170624:1600,35.88,16.1,493.0,638.27,152.0,393.6,4.97,93.0,95511.0
20170624:1700,35.45,16.5,284.0,510.25,110.0,389.2,4.97,94.0,95492.0
20170624:1800,34.77,17.35,87.0,266.05,50.0,384.2,4.9,97.0,95492.0
20170624:1900,33.61,19.35,0.0,0.0,0.0,379.4,4.48,107.0,95521.0
20170624:2000,32.52,20.85,0.0,0.0,0.0,375.0,4.28,116.0,95577.0
20170624:2100,31.41,22.35,0.0,0.0,0.0,371.2,4.14,126.0,95633.0
20170624:2200,30.3,23.85,0.0,0.0,0.0,367.6,4.07,133.0,95633.0
20170624:2300,29.25,25.35,0.0,0.0,0.0,364.0,3.86,140.0,95596.0
20170625:0000,28.24,26.75,0.0,0.0,0.0,360.6,3.52,144.0,95605.0
20170625:0100,27.19,28.15,0.0,0.0,0.0,357.45,3.03,150.0,95549.0
20170625:0200,25.94,30.05,0.0,0.0,0.0,354.8,2.34,160.0,95530.0
20170625:0300,25.59,30.4,0.0,0.0,0.0,352.6,1.59,176.0,95530.0
20170625:0400,26.86,27.1,0.0,0.0,0.0,351.2,0.9,205.0,95549.0
20170625:0500,26.69,26.95,43.0,152.97,30.0,349.8,0.48,242.0,95586.0
20170625:0600,26.75,26.5,233.0,487.88,93.0,350.6,0.14,254.0,95596.0
20170625:0700,28.69,23.1,442.0,630.3,137.0,357.0,0.41,111.0,95643.0
20170625:0800,30.68,18.5,639.0,705.01,172.0,364.2,1.93,125.0,95671.0
20170625:0900,32.46,15.8,812.0,767.62,190.0,372.2,2.9,132.0,95652.0
20170625:1000,33.9,15.05,934.0,791.28,208.0,379.0,3.38,132.0,95643.0
20170625:1100,35.06,14.6,1005.0,809.85,214.0,385.0,3.93,129.0,95633.0
20170625:1200,35.91,13.95,1019.0,827.32,205.0,389.8,4.21,128.0,95605.0
20170625:1300,36.49,13.4,954.0,783.1,219.0,392.85,4.07,128.0,95530.0
20170625:1400,36.82,13.15,851.0,779.8,193.0,394.05,3.72,126.0,95464.0
20170625:1500,36.94,12.85,693.0,737.88,172.0,393.85,3.31,123.0,95398.0
20170625:1600,36.88,12.65,493.0,637.67,152.0,390.8,3.17,122.0,95342.0
20170625:1700,36.59,12.7,283.0,500.68,112.0,386.8,3.24,124.0,95304.0
20170625:1800,36.09,12.95,89.0,279.43,50.0,381.4,3.52,129.0,95304.0
20170625:1900,35.11,14.75,0.0,0.0,0.0,381.2,3.79,149.0,95304.0
20170625:2000,33.82,15.8,0.0,0.0,0.0,377.2,4.41,151.0,95361.0
20170625:2100,32.59,16.95,0.0,0.0,0.0,373.0,4.69,156.0,95398.0
20170625:2200,31.49,18.15,0.0,0.0,0.0,368.6,4.55,164.0,95417.0
20170625:2300,30.4,19.35,0.0,0.0,0.0,364.4,4.28,174.0,95445.0
20170626:0000,29.37,20.4,0.0,0.0,0.0,360.2,4.0,183.0,95455.0
